"id","speaking","writing","item","resp"
1290,0.109949357884858,0.0370042902017561,1,1
1294,0.00715965552604192,0.904796097015723,1,1
1303,0.268465182979878,-0.126802000212318,1,1
1313,-0.364281371765396,-0.595872376600869,1,1
1316,-1.1125895432064,-0.667754210873115,1,1
1321,-0.830504589744418,0.447154020628502,1,1
1325,-0.142953766235796,0.144050963391282,1,0.958333313465118
1326,0.835524076289429,-1.97936484134515,1,1
1332,2.08824764824218,-0.113686584288635,1,1
1334,0.5627006445767,-0.837156104066711,1,1
1338,0.930510859079867,0.082472109860707,1,1
1345,-0.70410701503403,0.187494860659698,1,0.875
1347,1.18893847853949,0.170639612648926,1,1
1348,-1.05870057449726,-1.12950027285014,1,0.958333313465118
1351,1.56416100175307,0.726552802787536,1,1
1354,-0.244986021750513,0.972854987235896,1,0.875
1357,1.40222608561689,1.24219646643469,1,1
1362,0.752594821482872,0.867797132076126,1,0.958333313465118
1372,0.456049606914143,-0.262483982765666,1,1
1373,-0.290013873770495,-0.629764539675768,1,1
1374,-1.18483113282377,-0.836999341138348,1,1
1375,-1.62755551312152,-1.08627191599054,1,0.958333313465118
1378,-0.39494372766321,-0.89180790792319,1,1
1386,-1.33802577712963,-0.622980890461411,1,1
1389,0.308732745493949,0.331165737722087,1,1
1391,1.0648462271564,1.15894700110589,1,1
1394,-0.459653148475165,0.399511719500862,1,0.916666686534882
1406,0.902503407872842,1.21046030751454,1,1
1408,0.320234100194801,0.643196944293761,1,1
1410,1.10533978627248,0.439701733958601,1,1
1424,0.354463686498876,0.625811440506266,1,1
1432,-0.749555116075188,-1.06980612851388,1,1
1438,0.183206168363934,-0.573115099783169,1,1
1442,0.248595227290365,-0.934262858424856,1,0.958333313465118
1444,-1.3233217088621,-0.372772346888888,1,1
1452,-1.21192755848939,-1.09794306524177,1,0.916666686534882
1462,-0.251446681465031,-1.16528892564924,1,1
1465,-0.847209207561555,-0.674758977223727,1,0.916666686534882
1467,0.481224586260151,-0.61347279786926,1,0.958333313465118
1468,1.04721102126903,0.879483215833432,1,1
1469,-0.403966828538129,0.235026923179508,1,1
1471,-0.959119387744064,-0.315922132245144,1,1
1474,0.456662751740447,0.637519635038375,1,0.958333313465118
1476,-0.755003376390957,-0.392266278329646,1,0.958333313465118
1478,0.0742239820078794,0.150954024467724,1,0.958333313465118
1486,1.15020606228051,-0.246643675721501,1,0.958333313465118
1494,-0.271141050158788,0.166214425937378,1,0.958333313465118
1499,-0.186998806420419,0.671571203718723,1,1
1500,-0.890835064518289,-1.70446986461653,1,0.958333313465118
1502,-0.0779542400892395,-0.451680215116146,1,1
1512,0.249654761521718,-1.0991535906367,1,0.75
1515,0.440113985952224,0.0415221060003072,1,1
1529,1.96064094261633,-0.377459294422524,1,0.916666686534882
1530,-1.32251160557479,-1.66836839642138,1,1
1532,-0.308839567564658,-1.15740905865093,1,0.833333313465118
1535,-0.0645274858433738,0.938664901457692,1,1
1538,-0.832160853431048,-0.534696209735531,1,0.791666686534882
1544,0.00321509898737267,0.319396845136251,1,0.958333313465118
1551,-0.271678105174891,-0.589675909560222,1,1
1552,0.0735316212201196,-0.158631403609832,1,0.958333313465118
1554,-0.517745506348978,0.243253638395331,1,1
1561,0.388051502752847,-0.314580607908293,1,0.958333313465118
1580,0.924906041315014,1.82400248977736,1,1
1603,1.34713373113225,-0.297753128741957,1,1
1612,0.614919451140415,-0.0395502895337433,1,1
1617,1.64204489999894,-0.0765306787406421,1,1
1618,0.0800419921056473,-0.526160437770807,1,0.791666686534882
1620,-1.86051885533007,-0.583889607894507,1,1
1641,0.93013787665616,1.25625132308682,1,1
1654,-0.987209228299949,-1.13573301669604,1,0.916666686534882
1657,2.08110943280562,-0.252942441817295,1,0.916666686534882
1659,0.0822652917149675,-1.29741332379163,1,1
1668,0.646422772388929,0.124091067081045,1,0.958333313465118
1672,-0.725560892382699,0.115960881767401,1,0.833333313465118
1674,0.359287795643994,1.11323087508036,1,0.916666686534882
1685,-0.727217283090742,-0.227179971137371,1,1
1686,-0.993381202501871,-0.861561442857278,1,0.958333313465118
1687,1.38903514752756,1.36160719488309,1,1
1688,0.973917343917082,0.254144865842734,1,1
1691,0.0468868968325546,1.31931947626814,1,0.958333313465118
1694,-0.94757857126565,-0.643526494181464,1,1
1695,0.0768531626417683,-0.0789207922206343,1,1
1706,1.47523038123053,0.500262835874635,1,1
1717,-0.491664623126313,0.0801216482133141,1,1
1724,0.51733651341329,-0.769769640265065,1,1
1727,1.04773788976814,3.02148324937967,1,0.958333313465118
1728,-0.319507749449448,0.0146394499753615,1,1
1729,0.613357601358751,0.559719720240478,1,1
1731,-0.874068769712817,0.566612904428092,1,1
1741,1.14287090895948,-2.03242242570096,1,1
1742,-0.400911901233092,0.84462776173347,1,1
1743,-0.573522328313098,-0.821635727020572,1,0.833333313465118
1758,-0.554157003556452,-0.841485984770152,1,0.916666686534882
1759,-0.205839176844474,1.38507251207146,1,1
1763,1.53393132459243,-0.956149481278133,1,1
1768,0.172905499157227,-0.658306719903619,1,0.958333313465118
1774,-0.0346335031006611,0.683895272037865,1,1
1782,-0.166008032234784,0.391641887464481,1,1
1790,-0.272153529033783,-1.10253303180566,1,0.916666686534882
1796,-0.622724963636565,0.233209179102584,1,1
1802,-0.425402004332368,0.389822405970382,1,0.916666686534882
1814,0.238063375334831,-2.08299455215675,1,1
1815,-1.66751210656021,-1.43467065661143,1,0.958333313465118
1818,-0.862272418904968,-0.207854210260663,1,1
1831,0.172289264856896,0.201632849217004,1,1
1835,-0.135588863714852,1.18727952344907,1,1
1852,2.16053913405317,1.61548578870466,1,1
1858,-1.10207133698179,-0.516646551338063,1,0.916666686534882
1863,-0.485750669142223,-0.225103062580873,1,0.958333313465118
1867,-0.787624545584249,-0.428401253232594,1,1
1868,1.00535668765682,-1.56264659886138,1,0.25
1877,0.465409188291149,-0.152013975849372,1,0.875
1885,-1.03283593474625,0.0263814103847341,1,1
1888,0.860342502891321,0.611741413750609,1,1
1902,0.475868635514841,0.289218841098756,1,1
1905,-0.155111941740301,0.598801479677858,1,1
1916,0.759519540866288,-0.844022144148696,1,1
1922,0.596468508221251,0.34554441094041,1,1
1935,-1.08836703383993,-0.955354231558283,1,1
1947,1.25718988659077,0.847353208124977,1,1
1952,1.03148711226392,0.836306875552863,1,1
1960,-0.659655445949157,-1.09233577762466,1,1
1964,-2.2630802798626,-0.934548337690542,1,0.958333313465118
1965,0.687359126490389,0.987017256496314,1,1
1970,-1.63872958903144,0.0224518516616915,1,0.958333313465118
1976,-0.68267220524366,1.07070360781077,1,1
1978,0.0645951433954316,0.998365023706882,1,1
1979,0.57471978868055,0.0675035355575156,1,1
1984,1.54791454308061,1.78550327066382,1,0.958333313465118
1987,0.427664312349021,1.81247725588562,1,1
2003,0.449627104305178,-0.355338377221926,1,1
2006,0.286664453257044,-0.59778471787939,1,0.875
2009,-0.699361796540074,0.129099674917755,1,1
2010,-1.13442099442724,-0.704007922336349,1,0.958333313465118
2011,-0.951188966884578,-0.543402370450896,1,1
2014,2.04746946946017,2.03103801816946,1,1
2022,-0.646970887621786,-0.257476676818696,1,1
2030,0.0383860863137055,-1.02593220324312,1,1
2032,0.676265373311391,1.69341422708982,1,1
2037,-1.1700643388846,-1.14517190604199,1,0.875
2038,-0.726388441781267,-0.868933856053391,1,1
2044,-0.806903535955675,-0.999523819740809,1,1
2048,2.05408030506673,0.947366333370015,1,1
2052,-0.79767266905063,-0.909495274845546,1,0.875
2056,-1.05482746584311,0.555389494971344,1,1
2057,-1.26557696348249,-0.584381907463906,1,0.958333313465118
2065,0.0119720997746346,-1.43643964008294,1,0.958333313465118
2066,0.606524964671829,-0.232540675944652,1,0.875
2075,-0.369977020173154,-1.32987967478564,1,0.958333313465118
2079,0.661113511492823,-0.100840563580051,1,1
2088,0.00409315459256658,-1.02766147733606,1,0.958333313465118
2092,1.39591267831141,-0.730737065456838,1,0.958333313465118
2093,1.52096005642738,1.21225554183112,1,1
2095,0.552451746634648,0.542414898140937,1,0.875
2108,0.19191017602352,-0.0888583202779383,1,1
2109,-1.24024926477474,-0.50542558884586,1,1
2116,-1.27856622694201,-0.549680573982756,1,0.958333313465118
2117,-0.10858719643671,-0.709766579883939,1,0.875
2122,-0.395934638418578,0.434520636463896,1,1
2129,1.92748205616337,1.40510165033959,1,1
2138,-0.822041945988629,-1.00192459665961,1,0.916666686534882
2141,1.41005754376919,2.65967796448543,1,1
2142,0.852358029484027,-0.121650229306094,1,1
2147,0.561778781782492,-0.424648231529001,1,0.916666686534882
2153,2.66032080590947,1.7248012573423,1,1
2156,2.49663795865738,2.18391820572619,1,1
2158,-1.03357103905666,-0.468238587117135,1,0.708333313465118
2160,-0.538924258064395,-0.37710834881621,1,0.916666686534882
2165,-1.13073909419539,-0.834965770696758,1,0.833333313465118
2173,0.70969737485851,-1.21313812447615,1,1
2177,1.45105382420842,0.146028540022193,1,1
2189,-0.870875991897587,-0.384234667952422,1,1
2193,-0.162823179060522,0.794935955714306,1,1
2196,0.610094087483968,2.01944199705064,1,1
2198,0.860308981038546,2.88951550348503,1,0.958333313465118
2199,0.446843879666031,0.159719719623125,1,1
2200,-1.48095688404697,-1.18374781452265,1,0.75
2205,-0.0177303750922284,0.0571387975081374,1,1
2214,-1.38443147092629,-0.413038660564019,1,0.666666686534882
2216,-0.668276650011219,-0.93388247729183,1,0.958333313465118
2235,1.36005269920636,-0.600411957827839,1,0.958333313465118
2239,-0.659771053797115,-0.41911646083181,1,1
2240,0.492765974921552,-0.183752134390957,1,1
2246,0.159453123033074,0.89571407464585,1,1
2247,-0.697334955399247,-0.040382877212177,1,0.833333313465118
2251,1.57883785151276,-0.344235296393175,1,1
2252,-0.721787959785214,-1.47453363576458,1,0.791666686534882
2259,-0.159171289760807,0.670218602295449,1,1
2265,-0.176441003696409,0.999010783132438,1,1
2273,-0.193474795010765,-0.450576153215252,1,0.958333313465118
2279,0.471201000858513,0.540408772709179,1,1
2281,1.15821051841795,4.373713102075,1,0.791666686534882
2282,0.927053907441652,2.64332189438397,1,1
2288,-0.543182708797932,0.660763616540822,1,1
2294,-0.368810194032271,-1.20047029134592,1,0.875
2321,-0.931697250047771,-0.447824549823705,1,1
2322,-0.10472633774369,1.58958299829403,1,1
2331,-0.565796988409783,-0.688211066386766,1,1
2346,1.49977055616551,1.92794791979107,1,1
2347,-1.33920581386393,-1.10978105573654,1,0.416666656732559
2350,-0.0821601557157964,-0.378478114413541,1,0.958333313465118
2351,-0.790278252753074,-0.603509314826114,1,1
2360,-0.945817484220368,0.102016683243987,1,1
2361,-0.732438125102815,-0.589924483078216,1,1
2372,0.228068975618816,1.80288393878931,1,1
2379,0.897293195247061,1.63645647942231,1,1
2381,-0.465874758773772,0.0125464711868899,1,0.958333313465118
2387,0.187287166731578,-0.0836768035699608,1,1
2388,-1.09978899046728,-0.579966199211976,1,0.916666686534882
2393,1.28927204088667,-0.331022764287832,1,0.833333313465118
2395,-0.0759313340777298,0.439101970666827,1,1
2396,1.4356812583607,-0.0741249800270957,1,1
2399,-0.903785053914465,1.09498664610019,1,1
2400,1.04175302973307,1.05615065045464,1,1
2403,1.25124731597786,-0.287896759810811,1,0.916666686534882
2407,-0.932156838870377,-0.900973227809593,1,0.833333313465118
2410,0.853172157859272,-0.995621108738458,1,0.916666686534882
2413,-1.0674296523481,-0.0391124326730532,1,0.916666686534882
2416,-0.478423239791615,0.546908709690069,1,0.958333313465118
2417,-0.747328084227929,-0.163144732207415,1,0.958333313465118
2419,-0.288763907350201,0.38119977150986,1,1
2427,-1.52229312464722,-1.57884785936535,1,1
2432,-0.300008376439055,0.118963780210763,1,1
2437,0.783401662286494,-0.650840159542317,1,0.958333313465118
2447,-0.463059089947695,0.313649889760777,1,1
2456,-1.46282633046369,-1.44540287821793,1,0.708333313465118
2457,0.395913849313385,-0.440494149423218,1,0.958333313465118
2463,0.355872476552307,0.597855924372123,1,1
2476,0.150771164038079,0.339484184942088,1,1
2481,-0.454578766251468,0.799353868262313,1,1
2482,-0.329018985806903,0.134652492606191,1,1
2483,-0.0884195266026554,-0.101006329355346,1,1
2485,-0.123553701511615,0.480458517020565,1,1
2486,0.190201560892242,1.56194924672259,1,1
2487,0.344955970074327,0.761115056443416,1,0.75
2495,1.66450050454049,-0.149863327244216,1,0.958333313465118
2499,-0.408323618399112,-0.560878436579689,1,1
2503,-0.376515715269089,-0.430534131762728,1,1
2509,-0.421057466561885,-0.853970491465412,1,1
2512,-0.692525899689639,0.520444047675249,1,1
2516,-0.810428009077671,-0.483506917104222,1,1
2523,-1.13145256524574,-0.679284334319396,1,1
2530,-0.909514690617209,-0.332889533840433,1,0.833333313465118
2537,-0.656389910239319,-0.0905854297228654,1,1
2539,-1.56920974449522,-1.11700593422623,1,0.75
2544,-0.552175433770688,0.107112474797331,1,0.875
2548,-0.375745929387201,0.672629947928295,1,1
2550,1.160374533708,-0.473367645187674,1,1
2551,-0.282505085077999,-1.43408271361139,1,0.916666686534882
2553,-0.946020351692476,-0.419791222337041,1,1
2556,-0.57581023971581,-1.00820159030591,1,0.916666686534882
2557,0.666775140788028,-0.236972752363072,1,0.958333313465118
2558,-0.859663819271928,-1.10826726847501,1,0.958333313465118
2559,-0.697830621082448,-0.726274200492798,1,0.958333313465118
2576,-1.16330868277125,-1.15298942734221,1,0.625
2582,-0.545323467022652,-0.341139760625685,1,1
2598,0.197731106324276,-0.0608777136141961,1,0.875
2600,-0.375721887996118,-0.35192019913294,1,1
2602,-1.41663727286359,-0.911035805454378,1,0.708333313465118
2612,-0.0860626847285313,-0.215389005578532,1,1
2618,-1.15043006692149,-0.360413821042272,1,1
2619,1.20658027285955,1.85166505013275,1,1
2629,-1.00421260804955,0.531759545093811,1,0.75
2630,-0.863581911199832,-1.32647287385828,1,0.75
2631,0.179563050725115,0.0349863957977249,1,0.875
2632,-0.950642226501528,-0.0520199067340315,1,1
