"id","w","s","true_theta","item","resp"
154,1.30865814172172,-0.022004913663011,1.18020936803107,1,1
156,-0.418418189369677,0.725853841787093,0.671080250622471,1,1
157,2.74535601462789,1.00989116455341,1.8334952827411,1,1
161,1.44876789088122,1.71319070261679,0.541784436975839,1,1
162,0.038465872874671,-0.0112505489069994,-0.836166235050551,1,0.853088236719536
169,-0.839785902708523,-0.228544843815032,-0.930264509618656,1,0.835573405970335
174,0.763472935123004,-0.460865499175279,-0.898291195672264,1,1
179,-1.23617776130752,-2.12366853435515,-1.15185117114404,1,0.856759917973162
182,2.27420391476003,2.65625430070179,0.560190320824432,1,0.958080947512062
188,-0.950107079732558,-0.568318411359065,-0.391797619112433,1,0.904136921187301
190,-0.136004494547705,-0.546738332784302,-0.934340176750542,1,0.92116721612758
203,0.00556896753210638,-0.56183635449013,0.674830445870051,1,1
206,-0.607286700465525,-0.138654642733685,-0.290765799137332,1,0.913290390102303
208,1.1881324869468,-0.123101972164446,-1.47109378341713,1,0.828600880213283
212,-0.937926692201698,-1.29085846268887,-1.380600937425,1,0.934032309074494
214,0.307019766251134,0.154379532231276,0.631982781433143,1,1
225,-1.08922013189115,-0.977260039074877,-0.309148016976643,1,0
226,1.62302947006161,0.244173447318986,1.59568589558046,1,1
240,-1.54774995239757,-0.978406121852205,0.485979220853427,1,1
241,0.806900131201369,1.40336820604231,-0.230757494660797,1,0.766226054210926
252,0.924091555306854,-0.13049876794274,-0.166822881071662,1,0.879105870617509
258,0.402825681640901,0.318891405418872,0.295383286285162,1,0.90473703398153
262,1.28375407509418,1.91184261512362,1.09046165720854,1,1
269,0.571828426659981,1.00286644196657,0.410639025108423,1,0.964171800176627
274,0.791582736011291,0.469405259566038,0.473786647120873,1,1
284,0.228955173011152,-0.938102036894103,-0.379041886854942,1,0.89748346861821
295,1.01297107301497,-0.232506139216132,-0.309428847041842,1,1
304,0.603465532486059,-0.123063254227456,-0.593971965516817,1,1
305,1.38736941325009,0.127937298830507,2.21423904309432,1,1
320,-0.953287268748724,-0.445578583061704,0.321182359815293,1,0.938180899400081
325,-0.732085507398997,-1.39525259694588,-1.09355714300292,1,0.684192836921005
331,-0.273537965714516,-0.121218931728078,-1.14435525449062,1,0.929061773702472
333,-0.0556798310599266,0.0391557210507905,-1.5027718001231,1,0.7010676864564
340,-1.08027577362799,-1.46598377340248,-0.456167720234036,1,0.791950839014772
345,-0.563828032716128,-1.4558698613468,-1.92110505755586,1,0
351,0.298901707180631,0.371118834348286,-0.603971648696251,1,0
355,-1.06414164893068,-1.85301387246093,-1.88552995366985,1,0.866473485752847
367,0.765396349639153,0.922749893551947,0.798752927319698,1,1
369,-2.48858952596583,-1.91162922305212,-1.7307448044975,1,0.779360621928139
371,1.59308658733274,0.450139581764125,-0.503617124608952,1,0.812876929744807
376,1.48715978305869,1.60674622957657,0.787533412319134,1,0.965257565560165
382,-0.971249407393105,-0.258509760442865,0.440158106513168,1,0
390,-0.0460634813751806,0.571697324705586,1.36283606774536,1,1
400,-0.993789505641792,0.330103920082272,0.921379954561558,1,1
401,-0.340405333863136,-0.569278084375914,-0.357199531577872,1,0.787312390891713
402,0.141314089613776,0.501006196657259,-1.11355670913807,1,0.944546705732461
404,1.04562913918426,0.610570485698712,-0.636395995172483,1,0.847195416415038
406,-1.42607200295793,-1.04859801410182,-0.23711017787085,1,0.59533868033974
409,-2.32687792915524,-1.38478561775935,-1.20497670829877,1,0.828684617220069
420,0.77360110591261,-1.3032061553347,-0.177142594073605,1,0
426,-0.90271355623438,0.197426567650916,-0.290433974866848,1,0.968913709604029
428,1.15955842338515,-0.466700993896342,-0.00657208176207713,1,0.958294949433902
429,1.60400926652367,0.227428073125367,0.890379393999997,1,0.970714228595654
431,0.326189956413584,1.1392525229848,0.59849753415698,1,0.964051668798531
433,0.570556796179203,0.693021218433394,0.109541097469009,1,1
436,-0.682347597166586,0.99448577642613,2.02170129296246,1,1
438,-1.81562699388411,-0.693891410386643,-0.309700599141284,1,0.976065400254916
440,0.379808016147705,0.837133799643397,-1.0523300822351,1,0.817060037602339
443,1.1328257594464,1.34848113891844,0.662736756428792,1,1
451,0.350744715774955,1.40894931679464,-0.1239978861891,1,1
452,0.0857374895517456,-1.2016931561659,0.210973206377745,1,0.9299084901439
467,-1.20768711105047,-0.411438823889196,-3.08663783258291,1,0
468,-0.726828682774481,0.69255125494602,-0.496393673584421,1,0.875033849908809
471,0.213107790362296,1.00435925162774,0.189338775204867,1,1
484,1.35458850300967,0.71130547700117,0.892587818921781,1,1
488,-1.83216551627831,-1.59963397515824,-1.15609727201043,1,0.880333957996144
490,-0.428029863622735,-0.429799759377952,1.63104571017996,1,0.98062406148782
493,0.572064971201013,0.605885213114789,1.14674730763289,1,1
494,-0.210840193025571,0.859930197852034,0.455677877338253,1,0.974499965619745
511,-0.406119136883305,1.12267869382315,1.29805161315965,1,0.977622146668195
514,0.106843157265819,-0.954650078184202,-1.45717612783315,1,0.845997468485221
517,-0.085224528837691,-0.999072230427688,-0.0228572356862851,1,1
519,1.36829865746046,0.487406804899161,0.0689304236993137,1,0.931091305673396
524,-0.241650986809492,0.583727121625039,1.03804039706881,1,1
529,0.663012109465412,0.830698974025063,1.65684644108296,1,0.994059404824984
530,-0.318795429484968,-0.208451084792737,-0.0960703635964397,1,0
535,-0.536699080758051,0.286622269282414,-1.47137238742307,1,0.817820520494696
538,0.50371596169982,-0.856148482913453,0.663692164486647,1,1
541,1.82097597221463,0.414147714571145,-0.0660759738778514,1,0.97561450216809
549,0.604017154809908,-0.921716777409571,-0.919332705828233,1,0.81040970533528
554,0.205824532876282,1.14980380950755,1.73731684933149,1,1
557,1.2083735410541,1.7724893793447,2.44717823968488,1,1
559,0.749256331160618,0.374415419663568,0.629622866043234,1,1
560,2.27222124034528,-0.181958001972351,0.847247031864402,1,1
562,-0.0107246682030787,-1.03864976658498,0.481771715252661,1,1
563,-1.53597722425757,-0.288897068932353,-1.01707823670822,1,0.891584492328953
569,-0.341688903146751,-0.377454855017495,-0.300064170308687,1,0.836507307476407
571,1.17089751050906,0.958604406886008,1.02549407268315,1,0
574,-0.698555773935325,-1.20016931110772,-1.78026686606952,1,0
588,-1.49051964269129,0.146123402926365,-0.591567493193101,1,0.97547777163209
592,0.170047173692407,0.264582586882195,1.16384007736049,1,0.918454353984777
597,0.267313730610821,0.13709599482102,1.26542403961924,1,1
604,0.180245860629268,1.1171418070853,0.769019455608741,1,0.973852808947709
607,0.779445019118774,0.568846587986424,1.5942723492783,1,1
613,-0.843714734869376,0.560721739132285,-0.261111903045708,1,0.866061986879194
617,-0.265933507667956,0.458665998420669,-1.22392100847038,1,0.846196074121938
627,-0.586511551899312,0.980519776059332,-0.437222421584381,1,0.760487097767522
630,1.63098679482651,0.908220435634584,0.22393159464723,1,0
632,0.929267369898627,2.16358561039771,1.73409811922786,1,0.991549459072138
633,0.138092664451784,-0.102324026767135,-2.00800336871744,1,0
639,0.515407514857067,0.600915541551875,0.551337792142766,1,1
642,1.25368508764609,0.995418547753397,-0.548721828610401,1,0.757914565600089
643,0.0725976672401909,0.915315947641701,2.19611229641836,1,1
644,0.0478671594635048,-0.560702075858137,-0.313333094633879,1,0.937942210082994
646,-1.32010591075802,-0.900280346135451,0.0539061298813051,1,1
651,-0.0443573492409499,0.0946115903157079,-0.0240463319488308,1,0.915958466744141
654,-1.18985616631421,-1.4949389398419,-0.693320674451676,1,0
661,-1.37669588223671,-0.094811771772943,-0.871387004538504,1,0
667,-0.461367035694316,-0.273182399832099,-0.37242857150864,1,0.891629042936347
668,-0.839952564440262,0.290825043790304,-0.113859857249415,1,0.925214846272577
677,0.245917596501921,1.06884000124272,1.42891297611854,1,1
678,1.63586480849351,0.527185960137889,0.415207005360446,1,0
682,0.915505070173181,1.16627615276045,1.87425376750036,1,0.949233200300923
686,1.84853373198147,0.0211192740055934,0.725253597235015,1,1
693,0.145187347772317,-0.889972962440497,-0.420652762393165,1,0.823845651045669
702,1.5427565051887,1.55642897253562,-0.615412686052911,1,0.835239079913653
711,-0.383697293333158,-1.51224143792999,0.118947718074497,1,1
715,1.25543494909574,1.29310987684539,0.192407392186644,1,1
724,-0.626079033725115,1.13642420965253,-1.15845344507153,1,0
737,-0.809601531025779,-0.382176080683839,-1.78889036579714,1,0.692882612329378
744,0.50656800522288,0.897084122422898,-0.478519235081537,1,0.938231164370926
747,0.418226421138491,1.22593709193981,1.2679872642187,1,1
748,0.730129289817462,-1.12541617867678,0.0830512510603296,1,1
759,1.11341946295998,1.09811077860293,0.226680405406611,1,0.919087584703722
765,-0.811599195720737,0.701925320536088,1.18532545982684,1,0.949228542897275
770,1.12192585474657,0.964918874886164,2.78931749387073,1,1
776,1.14315767914541,1.96167201501769,1.32652834611704,1,1
781,1.58225784432375,0.18971064377787,-0.109424362492193,1,0
782,-0.881116326907688,0.0010048188323993,-1.09052457287321,1,0.535138954258662
784,-0.832690082530047,0.283868324465893,-0.0380004936448264,1,0.900857002632572
800,-1.91501937929663,-0.943829489312248,-2.04027816692951,1,1
812,2.43843668254983,2.17638300783715,2.94368579742358,1,0.993292588285113
819,0.757660264847833,0.390557081741426,0.925264267184309,1,0.971729709315426
821,-0.557716308683937,-0.346346120078989,-0.0194156589383636,1,1
824,0.802840888887361,0.732647737154202,0.264860712629849,1,0
832,-0.529285951481568,-2.43818018827122,-2.2143202030067,1,0
834,-1.37879766028854,0.288935522137052,0.327863413443733,1,0
835,-0.673488978064198,-0.600553398694912,-1.13565983550362,1,0
843,-0.971150451931725,-0.419048463337184,-0.874851347288897,1,0.88769474118672
849,0.79041872584714,1.87063753228363,0.477587934244734,1,1
852,1.47492637625986,-1.03527121483739,-0.347153443265493,1,0.911871346152231
860,-0.0337206929647524,0.99938442925978,0.338282546591562,1,1
861,-0.920986587887508,-1.24824615851176,-0.400881873883969,1,0.887124446459273
862,-0.314523089295336,-1.32219760127143,-0.488518097120283,1,0.918574712492276
866,0.900668638780033,-0.451552577544685,-0.216149543792971,1,0.757704215731118
878,-0.446899672933114,-0.481913731902528,-0.83826313913071,1,0.913185717812884
881,-0.709413197315602,1.29588600317971,1.76327937008539,1,0.978310676245096
883,-0.922354449792949,-1.71743116759685,-1.71125985327068,1,1
891,-0.066564105628688,-0.223502429011169,-0.183255086851068,1,0
893,-1.31245033565323,-0.765289690428791,-0.445777522401525,1,0.806167544767211
895,2.11596685791738,2.03523719422299,1.8474354433735,1,1
899,-1.69555184315912,0.348550926820826,0.18237063364706,1,0.958751647602388
901,-0.40689344244549,0.440876179737688,0.455741678360939,1,0.898851870011692
907,0.328067296627557,0.450689656732044,0.150823318068096,1,0.906970783277101
911,-0.881979532759037,0.835249062703844,1.29853373762738,1,1
912,-2.1603903945384,-1.889145594718,-1.55206052469495,1,0.742316236682975
916,0.402333208613084,0.753817957876733,1.17465709830985,1,1
927,-0.90169449442556,-0.142468627329186,-0.310016734829366,1,1
935,-0.0687887008316073,-1.0072897605034,-0.641328959189598,1,1
939,0.0295381612245338,0.186234451781449,1.37374598111874,1,1
942,-1.30379702798329,-1.82064670859462,-1.03795213223634,1,0.678846131253367
944,0.244409524133109,-1.11662172045797,-0.145960349198941,1,0.821984847454541
947,-1.17518715730976,-0.692918068500399,-0.686988901238185,1,0.876839505947229
960,1.27563561753427,-0.0849562144505307,-0.217472005927657,1,1
974,-1.38015913678406,-0.27868061938363,-1.42074148339874,1,0.908791979988965
978,0.515174076244424,0.659379459001729,0.31787716338085,1,1
980,1.46068565187372,-0.692121302211517,1.20832124448369,1,0.952361348294118
981,-0.748219671925249,-0.139611845596826,-1.14032828673106,1,0
982,0.533088519985365,-0.224907532406482,0.685433549106654,1,0.943392848238011
997,0.0932399791530111,-0.272912658075453,0.986832610422326,1,1
1,-1.83155009048537,-0.92328741181637,-0.242853293767687,2,0.891388030509977
3,1.24797312520865,0.0764548730151858,0.548177148106027,2,1
4,0.315347978989546,-1.58478409864905,-0.363924428355644,2,0
7,-1.30321929566195,-1.28666714703048,-0.691309307367793,2,0
10,-0.213936093964671,1.67070486050013,0.845226804512108,2,0.842039320561023
15,0.47121786453176,1.69693588957208,1.08450422676294,2,1
19,0.864414709641941,1.19052851612629,0.833808953142552,2,0
22,-0.310787163388152,0.608764152003532,0.163751443048565,2,0.889022228702257
25,0.370073261719648,1.69122481535195,1.19564884580367,2,1
31,0.0455087475954715,1.08805868210259,1.80208092267063,2,0.957655901424199
34,-1.0078937705817,-1.56787540976342,0.316784866053833,2,0.907193967703846
41,-0.981289389792789,0.348215559798276,0.110161097974229,2,0.915326889777661
43,-1.11780886348228,-0.879009974189473,-1.05781914279928,2,0.827636630961512
46,1.61332593990678,1.50750294390486,1.37238243608431,2,0.953262846936485
51,0.708034130393481,0.223285728408814,-0.252912640961727,2,0.945320399080028
71,-0.712305725741604,-0.931534368163066,-0.51802299963113,2,0.884608691921273
73,1.22642197581308,1.08990815356656,0.809112595322265,2,0.970359393211908
80,-0.159725950507099,-0.362649701163501,-0.794460781852717,2,0
81,0.175017752728606,0.398199655117739,-0.070245505343435,2,0
84,-0.00634289140453423,-0.908590449162158,0.289374617135104,2,1
90,1.41519864231122,0.546740271293755,0.225679331066267,2,0.914615757731086
91,0.621171911198061,-0.411202378207219,0.766932873772265,2,0.961363552006298
100,1.0491567554158,-1.3717557639396,-0.945473557590078,2,0.510125471816008
101,-0.74596608474984,-0.0193137512989106,0.461116658722665,2,0.86340185551571
102,-0.98372548687047,-1.51057507131429,-0.983849171145807,2,0
108,0.86545410741277,1.15225856012294,0.418279481841355,2,1
110,0.491849938407324,0.57806265106068,0.103009862065524,2,0.683229911131004
113,0.577936762459739,-0.413231174032096,-1.15205587779019,2,0
117,-0.0920285995066627,0.641301648412047,-1.20446412610356,2,0.67898001063066
118,-1.00107388046943,1.22847799344483,0.729194010349872,2,0.936708269724829
125,1.19765171461802,0.537302931423394,-0.919879265562196,2,0
126,-0.395392337177031,0.405122455241782,0.802527455617841,2,0.959031222666635
128,-0.334184544162761,0.426495273416106,-0.0750131306159077,2,0
129,1.24803142844991,-0.55688891583134,0.425324349862108,2,1
130,-0.886753373063269,0.224265837946871,0.0670852233822753,2,0.806395223795964
135,0.225915036943159,-0.593282925466802,0.0744717054751447,2,0.879482615188369
139,-0.611002396517474,0.664244587652268,0.539781380010027,2,1
140,-0.530096834907387,-0.54636990825357,-0.552310898479415,2,0
141,0.506739706805913,-0.390480812166114,0.408074114208517,2,0.883877202105041
145,0.864815094656694,2.05193357746515,1.52722278924043,2,0.983820965496679
152,-1.53465237316634,-1.20902620602052,-0.316508604701339,2,0
155,-0.0504556735356888,1.46137337742439,0.906711952399571,2,0.922328869748323
156,-0.418418189369677,0.725853841787093,0.671080250622471,2,0.892255952163367
157,2.74535601462789,1.00989116455341,1.8334952827411,2,1
162,0.038465872874671,-0.0112505489069994,-0.836166235050551,2,0
171,0.624544253719431,0.404668847248923,2.09400084222609,2,1
186,0.669601486806435,0.516168644533642,1.25390561074964,2,1
190,-0.136004494547705,-0.546738332784302,-0.934340176750542,2,0.735174359684892
193,-0.556881299131753,-0.467028562797383,0.738279478218966,2,0.963581816689576
197,-1.40074581197848,-0.431363282087901,-0.571702211986533,2,0.91221065591574
198,-0.345191014238779,-0.375790296624993,-0.256961446373058,2,1
204,-0.0200479463485482,-0.864696714211334,0.34399259769567,2,0.97271114704012
207,1.60051328311217,1.10680265139899,0.675099789220784,2,0.912191372521489
211,-1.14304018582634,-1.23289640858675,-2.22231488036496,2,0.663628226406137
213,0.488768548179041,0.0647435602780736,-0.174092825096531,2,1
215,0.4982868234439,-0.467774678666502,-0.779116683964167,2,0.52531563125207
222,0.13758445753882,-0.250650663406937,0.217975167088779,2,0.961609230029298
225,-1.08922013189115,-0.977260039074877,-0.309148016976643,2,0.910490026147154
235,1.48951520870052,0.696269999117402,0.373858322362297,2,0.886353065207745
237,1.51886881365355,0.17986913085122,1.28391393898046,2,0.933063231533061
240,-1.54774995239757,-0.978406121852205,0.485979220853427,2,0.961709105867857
242,0.311811081013354,0.791475457008117,0.73061835242032,2,0.945546186127196
249,-0.381078895327053,-0.149090739138349,-0.284125591675529,2,0.949724631705176
252,0.924091555306854,-0.13049876794274,-0.166822881071662,2,0.657337795149052
254,1.58593618404307,0.698329721185884,-0.542133146468937,2,0.930094774194247
255,-0.871599149101102,-0.473879717588649,-1.65187420295534,2,0.784200564023438
270,-2.17891918518884,-0.689072425082526,-1.54188624516024,2,0
271,0.37835936231436,-0.450417511853574,-0.438174801905173,2,0.900082172841787
281,-0.143006854668326,0.469210201063581,0.677469502092772,2,0.985030378355853
288,0.623750578544467,1.57278569144629,1.1006864610891,2,0.968284139770367
296,-0.171426521490328,0.474444687456856,0.508881508195657,2,0.980373951351675
300,0.646240558684643,-0.451657077073932,0.697360281355816,2,1
310,-1.03104207421165,-1.29366789595205,-1.36910039697897,2,0
312,-1.37020383424281,-1.06688407242318,0.0287583461619327,2,0
313,0.995386339074758,2.75275574419196,1.18001226276278,2,0.96664948087719
323,-0.397709582816502,0.17085868893435,0.699238351032322,2,0.895010755419728
324,0.264601283714496,1.05147189647183,1.72128122482026,2,1
330,-0.335960988016966,-0.114750551755021,-0.68139033554449,2,0.817071435432197
332,1.44917419920141,0.863902427222853,0.207656190310251,2,0
344,-0.137301554133862,-0.0815675275504231,-1.61918958716826,2,0
346,1.38703153659714,-0.076055993307756,1.05603211274585,2,0.938323954067763
353,-0.440747880739037,0.217949337862031,1.27826184803251,2,0.966512397335965
359,1.184914535842,0.960981576576584,1.80796466668807,2,0.977917975444456
374,0.214242410305248,0.652368122097449,0.0464650797001378,2,0.888076938487815
379,-0.336840841054613,-0.290472936418494,-0.0198655064183303,2,0.869794534666585
388,0.578443492184042,-0.284646767335691,2.04009593001424,2,0.955887539035389
391,0.671888460063415,0.845358523168498,-0.855202600156635,2,0.677060846336882
393,1.16480310691827,-0.0594073250560618,0.508205317586922,2,1
407,-0.543371890639051,-0.131720892129046,0.415424010785498,2,0.923574754238136
413,1.29115571850228,2.08375641656685,1.52405374012478,2,0.958589294918215
416,0.218963195188127,0.121015314663131,-0.709135196770346,2,0.803091584300717
418,-1.13664459278747,0.557047501294919,0.859551249128245,2,1
421,1.18177940702761,0.974153099271439,0.753429887289072,2,0.922690627015396
435,-0.384854474905604,1.79345824294098,0.928291726637559,2,0.943692500594095
441,-0.20882064533654,0.0158704940391823,-0.734649428152846,2,0
449,1.20427825992171,1.62677286855278,1.31788449469865,2,0.969674129358479
452,0.0857374895517456,-1.2016931561659,0.210973206377745,2,0
454,-0.268784914724607,-1.23787355660992,-0.357570074530382,2,0
456,0.300559577345911,-0.570621836426279,-0.191965427412153,2,0.91831938868747
457,-0.231080743145326,-0.0712610986268049,0.844592511340721,2,0
476,0.831826534335193,-0.00537005415505062,0.350389902106406,2,1
484,1.35458850300967,0.71130547700117,0.892587818921781,2,0
486,1.18724021357755,0.987692104870183,0.594340915097116,2,0
491,-0.284170495586604,1.02507299422381,0.0527866294723321,2,0.776698871855524
493,0.572064971201013,0.605885213114789,1.14674730763289,2,0
507,-0.249494652544107,1.02397417165538,-0.362995495475187,2,0.852600694128015
514,0.106843157265819,-0.954650078184202,-1.45717612783315,2,0
523,-0.216816301657786,-0.75856287620441,-1.27529584151445,2,0
524,-0.241650986809492,0.583727121625039,1.03804039706881,2,1
529,0.663012109465412,0.830698974025063,1.65684644108296,2,0
533,1.73581693360233,1.48548205438911,2.25118086054889,2,0.981726990310236
543,0.904310596401545,0.114871198112234,0.13665595660108,2,0.964058444661962
544,1.30852061176957,0.954908122632585,0.916445900505279,2,1
549,0.604017154809908,-0.921716777409571,-0.919332705828233,2,0
550,-0.640346905502085,-1.29477705075633,-1.07201518744676,2,0.899216008932352
557,1.2083735410541,1.7724893793447,2.44717823968488,2,0.993549576019998
558,0.994664759076479,0.820508970540401,0.830611741052592,2,0.974962023134083
560,2.27222124034528,-0.181958001972351,0.847247031864402,2,0.93557111363432
571,1.17089751050906,0.958604406886008,1.02549407268315,2,0
573,-0.800306981393658,0.259189232017496,0.531521168050174,2,0.983692318829862
574,-0.698555773935325,-1.20016931110772,-1.78026686606952,2,0.358975441582951
575,-0.691400390523272,-0.121791076440303,-0.96059745525363,2,0
576,-0.126027018629635,0.513831603541041,-1.67759479783976,2,0
582,1.53977013841458,-1.09307079419048,-0.33481641840837,2,0.965332146412416
584,-0.177811100728654,-0.499369256050495,1.06416684211428,2,0
597,0.267313730610821,0.13709599482102,1.26542403961924,2,0.966043440237111
598,1.46709936824497,0.790654658366385,0.509951016181576,2,0.969787694742337
601,-0.458118239965036,0.793564790996532,-0.442686622297952,2,0.880691805524125
603,0.0483178103616188,1.0504356160585,1.4897698155597,2,1
621,-0.889525075471129,-0.456683025950769,-2.32457053128027,2,0.541819324685624
628,0.0563020483707504,0.221327501388563,-1.17810454304859,2,0
629,-0.38616085714122,-0.920539984107148,-1.52890576209186,2,0.707451884974959
631,-1.33123433662948,-1.41639581444143,-1.35903798611738,2,0
642,1.25368508764609,0.995418547753397,-0.548721828610401,2,0
645,-1.28404294397846,-0.363849055185165,-0.730148974077498,2,1
650,0.492511416583456,-0.284783120370159,0.385189195278522,2,0
654,-1.18985616631421,-1.4949389398419,-0.693320674451676,2,0.672402930445601
656,1.25774238124167,1.13261285985254,2.11590834700485,2,0.996275739376908
657,0.350509194144138,1.83808710991911,1.53210190730306,2,1
659,-0.931937395072774,-0.586204867916088,-0.868594204711806,2,0
670,-3.78161396598999,-1.64435699330052,-1.20185999290977,2,0
672,-0.201042581876889,1.27862580314879,-0.57407030523104,2,0
673,1.09204552042292,-0.393072808279456,-0.190190825240212,2,1
676,0.370960145237759,-0.401021626865252,-1.38902758235798,2,0
679,-1.25803132483081,-0.000623179454892323,0.588221844574108,2,0.96635523424148
681,-0.740260814319325,-0.472256163034609,-1.39129024463681,2,0
684,-0.341764304227802,2.80185120424709,0.515116231619866,2,0.939233628954889
685,0.498864728686314,1.90675112928006,1.55002197432647,2,0.962724444626228
689,-1.43759238703979,-0.624724885946475,-0.851561339493405,2,0.783385188243248
691,0.432026920763685,0.583787082746342,0.318888169050302,2,0
694,0.315442383031627,1.53298475934776,-0.211444162008278,2,0
695,-0.568622609547099,0.333078357600912,-0.119638377890035,2,0.923743626602212
699,0.427445513903388,0.489836593582005,-0.396449255065402,2,0
705,-0.86249592914866,-1.21865007815424,-1.06495242083908,2,0.710354736104448
709,-0.343191476616863,-1.11358100660938,-0.599964931933671,2,0.902753129034178
710,0.419579862248902,0.838657071549542,1.6459159854341,2,1
716,-0.32021378194002,0.344842211750685,0.386923028111116,2,0.918100981315545
720,2.74320834630025,2.42163944541188,1.35434027837875,2,0.965731358741022
730,0.173071095732322,-0.066938837650175,0.301625381084208,2,0
731,1.11174819699144,0.19400839872708,0.746014270353577,2,0.955787850734146
733,-0.48301143687858,-0.982592825014062,-0.78525845295933,2,0
735,-0.270496710778568,1.53369428800962,-0.0852738566503283,2,0
748,0.730129289817462,-1.12541617867678,0.0830512510603296,2,0.960179042042618
750,-0.637325628089742,-0.896506076330752,-1.03091091236051,2,0
751,-0.601897192858493,0.362748275677375,-0.757933590123782,2,0.914526842699429
757,-0.269295160218515,-1.14704917126941,-0.94614586637804,2,0
758,0.403844149603861,0.0202953622037527,0.767266989896235,2,0.846229026679787
766,-0.342972173724436,0.19160766841139,-0.7111770752612,2,0.801198947123218
768,-0.301093469821696,1.79951483408617,0.753490341332339,2,0.958674139864587
771,-0.667235250478914,-0.156417276752166,-0.467856195774187,2,0.816149313530235
774,-1.32377330009378,-0.800451283347821,-0.329964365902909,2,0.842949203359647
779,-0.206354935575364,0.72581237064687,0.531103935692252,2,0
785,1.57710241162904,0.0434612730440019,0.0903603099989967,2,0.860988796299882
794,-1.34851974080088,-1.39905926049837,-1.66721909542049,2,0
799,0.647592806126045,0.346666709098417,0.301864958395675,2,0.935874687867937
802,-0.179312110410701,-0.402367309220276,-1.61901235119377,2,0.522243144970876
808,-2.51249684948079,-1.08126383221843,-1.75954096878061,2,0
814,1.99931090642818,1.32024091383141,1.50112585724117,2,0.958852492662197
815,0.929943186761304,1.14263411690477,2.26586204849881,2,1
826,-0.612883811097895,-1.13818996218563,-0.226910727147255,2,0.920067410350352
841,-0.610874452797749,-1.13757347749225,-0.565656683728027,2,0.896478681671752
845,-1.81762869034788,-1.24081178665137,-0.643541270085873,2,0
850,-0.332604185017141,-2.2290743616528,-0.729494588984197,2,0.857461015806818
851,0.0765513169963663,0.227207129007901,0.177628628448282,2,0.937193140961049
853,0.510934133075398,-0.0187220152935038,0.846230410216007,2,1
856,-1.08819742943431,-0.0362816064073878,-0.782023970372263,2,0
857,0.433017357306425,0.328042225589299,0.255259835666469,2,0.911397768768104
861,-0.920986587887508,-1.24824615851176,-0.400881873883969,2,0
870,-0.956370906451699,0.744491696589179,-0.444174550272321,2,1
875,-1.72519362926085,0.125817618172421,0.361940748123326,2,0.865662246752888
882,-0.992339635929282,-1.26327023809866,-1.47851096549903,2,0
886,-0.423399796074301,1.17907510429679,0.963873596583785,2,0.989299354326357
889,-0.724398042812494,-0.0624247318598054,-1.65160953222513,2,0
